age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,age_can_class,contact_var,was_contacted,pweek,quarter,education_lvl
25,3,0,1,0,0,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
33,2,0,6,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
26,4,1,4,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
32,2,1,6,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
50,2,1,6,0,0,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,3
32,2,1,6,0,0,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
26,4,1,4,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
34,2,0,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0,2,1
31,1,1,1,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
34,6,0,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
31,1,1,1,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
26,3,1,2,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
42,3,0,0,1,1,1,0,6,3,9,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,9,0,0,2,0
26,6,1,3,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
27,8,1,6,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
30,3,0,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
50,2,0,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
55,5,2,4,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
50,8,0,3,1,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
52,5,0,0,0,0,1,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
36,3,1,3,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
29,2,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
36,3,0,0,0,0,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,0
26,2,0,1,0,1,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
25,2,0,1,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
45,8,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
28,3,1,1,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
31,3,2,3,0,1,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
27,11,1,6,1,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
32,1,0,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
57,3,0,3,0,1,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
27,3,1,2,0,1,1,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
39,3,0,2,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
50,4,0,4,1,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
29,2,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
31,3,1,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,2,0,0,2,0
25,1,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
38,3,0,2,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
38,3,1,1,1,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0,2,1
49,0,2,2,0,1,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
53,4,0,4,1,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,2
35,11,1,1,0,0,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,1
32,2,0,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,2,0,0,2,3
30,1,1,1,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
28,3,1,3,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
33,2,1,6,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
33,7,0,3,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0,2,0
25,2,1,1,0,1,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
25,11,1,1,0,0,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
32,0,0,6,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
25,2,0,6,0,1,0,0,6,3,8,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,8,0,0,2,3
31,2,1,6,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
42,2,2,6,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
45,6,0,5,1,1,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
52,3,0,0,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
26,11,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
40,0,2,1,0,0,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,6,0,0,2,1
29,2,1,6,0,0,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
31,3,0,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
53,6,0,6,0,2,2,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
36,3,0,3,0,0,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0,2,0
56,2,0,6,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
48,3,0,3,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
32,1,0,1,1,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
27,4,1,6,0,0,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
26,2,1,1,0,0,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,1
31,2,0,1,0,2,2,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
35,3,0,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
56,0,0,0,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
34,4,2,3,0,0,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
39,2,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
31,2,0,6,0,1,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,3
49,2,0,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
42,1,0,3,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
41,3,0,0,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
37,3,0,2,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
51,3,0,0,1,1,0,0,6,3,10,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,10,0,0,2,0
39,2,1,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
41,3,0,0,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
53,3,0,0,1,1,0,0,6,3,7,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,7,0,0,2,0
32,3,0,0,1,1,0,0,6,3,8,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,8,0,0,2,0
50,0,2,1,1,1,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,1
25,9,1,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,2,0,0,2,3
45,6,0,5,1,1,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,0
61,5,0,1,0,2,2,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,1
51,7,0,0,0,0,1,0,6,3,5,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,5,0,0,2,0
33,2,1,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
25,2,1,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
23,3,0,3,0,1,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,3,0,0,2,0
35,2,0,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
29,7,1,6,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
42,3,0,3,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
32,2,1,1,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
37,7,0,4,1,0,0,0,6,3,16,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,16,0,0,2,2
38,2,0,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
41,10,0,0,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
40,3,0,0,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
32,2,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
50,2,0,1,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
27,3,1,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
36,3,1,3,0,2,2,0,6,3,7,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,7,0,0,2,0
45,1,0,2,0,2,2,0,6,3,10,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,10,0,0,2,0
35,4,1,4,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,2
30,1,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
36,2,0,3,0,0,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
26,3,0,3,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
26,2,0,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
32,3,0,0,0,0,0,0,6,3,5,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,5,0,0,2,0
29,2,1,1,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
26,8,0,6,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
46,3,0,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
39,4,0,4,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,2
46,3,0,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
27,7,1,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
32,2,0,6,0,0,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,3
48,2,2,4,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
42,3,0,3,1,0,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,0
32,4,0,4,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
23,1,1,1,0,0,0,0,6,3,9,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,9,0,0,2,1
35,7,0,3,1,2,2,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,0
59,5,0,2,1,0,0,0,6,3,5,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,5,0,0,2,0
27,3,0,3,0,1,1,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,0
53,2,2,6,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
50,3,0,0,1,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
41,3,0,0,1,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
52,6,2,6,0,0,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,3
36,10,0,6,0,1,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
27,1,1,1,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
38,2,1,6,0,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
25,3,0,3,1,1,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,0
29,3,1,6,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
51,3,0,3,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
29,1,0,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
45,2,1,1,0,0,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,1
56,2,1,3,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
47,3,0,5,1,0,1,0,6,3,13,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,13,0,0,2,0
28,3,0,2,1,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
39,3,0,2,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
53,6,0,2,1,1,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,0
28,2,0,1,0,0,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,1
45,3,0,1,0,0,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,1
36,3,0,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
36,3,0,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
47,3,0,3,0,0,1,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
40,2,2,2,1,0,1,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
31,3,1,3,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
36,4,1,3,1,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
44,3,2,0,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
24,4,1,1,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,2,0,0,2,1
45,10,0,5,0,0,0,0,6,3,16,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,16,0,0,2,0
54,10,0,6,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
35,3,1,0,1,1,0,0,6,3,15,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,15,0,0,2,0
49,3,0,5,1,0,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,0
38,4,0,6,1,0,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,3
55,5,2,4,0,1,0,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,2
27,4,0,4,0,1,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,2
54,4,0,4,0,1,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,2
25,1,1,1,0,0,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
40,4,0,4,0,0,0,0,6,3,5,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,5,0,0,2,2
40,6,0,2,1,1,0,0,6,3,6,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,6,0,0,2,0
47,3,0,0,1,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
46,2,2,6,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,3
46,3,0,1,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
52,4,0,1,1,1,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,1
30,3,0,2,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
39,2,1,1,0,0,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,1
54,2,0,6,1,1,0,0,6,3,10,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,10,0,0,2,3
36,4,0,3,0,1,1,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
33,3,0,0,0,1,1,0,6,3,4,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,4,0,0,2,0
37,3,1,5,0,0,0,0,6,3,10,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,10,0,0,2,0
59,3,0,3,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
37,3,0,0,0,1,0,0,6,3,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,2,0,0,2,0
38,3,0,2,0,1,0,0,6,3,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,3,0,0,2,0
33,4,2,4,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
34,1,0,6,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,3
38,4,0,4,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,2
42,3,0,2,0,0,1,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
27,3,0,3,1,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,2,0
22,1,1,1,0,0,0,0,6,3,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,1,0,0,2,1
26,1,0,1,0,0,1,0,6,3,11,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,11,0,0,2,1
51,4,2,4,0,0,0,0,6,4,3,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,3,0,0,2,2
51,2,0,1,0,0,1,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
40,7,2,1,0,0,1,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
35,1,2,1,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
54,2,0,1,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
43,3,0,3,1,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
36,4,0,4,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
45,1,0,1,1,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
32,8,0,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
39,3,0,4,1,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
36,2,2,1,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
44,10,1,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
37,3,0,4,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
37,3,0,4,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
36,3,0,5,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
46,8,0,3,1,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
58,3,0,4,1,0,1,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
34,6,0,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
45,9,0,5,0,0,0,0,6,4,8,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,8,0,0,2,0
43,4,0,4,0,0,0,0,6,4,2,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,2,0,0,2,2
34,6,0,6,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
45,3,0,3,1,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
23,1,1,4,1,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,1,1,0,0,2,2
33,2,1,4,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
45,8,0,6,0,1,0,0,6,4,11,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,11,0,0,2,3
26,8,0,6,0,1,0,0,6,4,2,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,2,0,0,2,3
52,3,0,3,0,1,0,0,6,4,2,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,2,0,0,2,0
34,2,0,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
31,1,1,4,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
31,1,1,4,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,2
54,2,2,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
35,3,0,0,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
53,4,0,5,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
37,2,0,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
34,1,0,1,1,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,1
49,2,2,6,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
55,0,2,6,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,3
30,3,1,5,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
30,3,1,5,0,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
45,3,0,2,1,1,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
35,3,0,5,0,0,1,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
35,3,0,3,0,0,0,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
52,5,0,1,0,0,0,0,6,4,2,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,2,0,0,2,1
35,3,0,3,0,1,1,0,6,4,1,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,2,0
